open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
79.02,79.39,74.59,74.84,105106984.0,603019.SH,2024-12-27,中科曙光,NA,CNY
74.84,75.93,73.8,74.04,63185590.0,603019.SH,2024-12-30,中科曙光,NA,CNY
74.17,74.2,72.13,72.32,51907108.0,603019.SH,2024-12-31,中科曙光,NA,CNY
72.2,72.2,67.01,67.95,89899466.0,603019.SH,2025-01-02,中科曙光,NA,CNY
67.42,67.79,64.78,64.82,68366490.0,603019.SH,2025-01-03,中科曙光,NA,CNY
64.17,65.98,63.89,64.51,44500713.0,603019.SH,2025-01-06,中科曙光,NA,CNY
64.6,66.55,64.38,66.55,58279784.0,603019.SH,2025-01-07,中科曙光,NA,CNY
65.9,66.17,63.36,65.44,60119352.0,603019.SH,2025-01-08,中科曙光,NA,CNY
64.96,66.79,64.9,65.74,45742533.0,603019.SH,2025-01-09,中科曙光,NA,CNY
62.7,64.09,61.65,61.66,91340473.0,603019.SH,2025-01-10,中科曙光,NA,CNY
60.31,61.64,60.18,60.89,42707039.0,603019.SH,2025-01-13,中科曙光,NA,CNY
61.87,64.44,61.01,64.34,72667835.0,603019.SH,2025-01-14,中科曙光,NA,CNY
64.34,66.44,63.67,64.49,66567201.0,603019.SH,2025-01-15,中科曙光,NA,CNY
64.49,65.99,63.23,63.98,50971371.0,603019.SH,2025-01-16,中科曙光,NA,CNY
63.58,65.39,63.58,64.42,40583803.0,603019.SH,2025-01-17,中科曙光,NA,CNY
65.3,65.79,64.39,64.73,36129338.0,603019.SH,2025-01-20,中科曙光,NA,CNY
64.99,65.9,64.66,65.25,42122217.0,603019.SH,2025-01-21,中科曙光,NA,CNY
64.95,67.48,64.58,66.72,75612837.0,603019.SH,2025-01-22,中科曙光,NA,CNY
67.17,68.54,65.41,65.52,69366584.0,603019.SH,2025-01-23,中科曙光,NA,CNY
65.19,66.71,65.01,66.5,42708575.0,603019.SH,2025-01-24,中科曙光,NA,CNY
70.0,70.0,66.73,66.99,73282851.0,603019.SH,2025-01-27,中科曙光,NA,CNY
70.0,72.18,69.0,72.1,113378664.0,603019.SH,2025-02-05,中科曙光,NA,CNY
72.71,73.68,70.67,73.0,89198297.0,603019.SH,2025-02-06,中科曙光,NA,CNY
73.21,78.78,72.58,75.02,140029285.0,603019.SH,2025-02-07,中科曙光,NA,CNY
75.19,78.5,75.18,76.51,103458954.0,603019.SH,2025-02-10,中科曙光,NA,CNY
76.0,77.0,74.25,74.96,86006410.0,603019.SH,2025-02-11,中科曙光,NA,CNY
74.4,75.44,74.07,74.82,69413270.0,603019.SH,2025-02-12,中科曙光,NA,CNY
74.9,75.14,72.34,72.5,73562560.0,603019.SH,2025-02-13,中科曙光,NA,CNY
72.3,74.5,72.08,73.98,65265085.0,603019.SH,2025-02-14,中科曙光,NA,CNY
76.0,78.7,75.32,76.15,102204793.0,603019.SH,2025-02-17,中科曙光,NA,CNY
76.15,76.16,72.52,72.92,71083366.0,603019.SH,2025-02-18,中科曙光,NA,CNY
72.92,74.35,72.53,74.07,50080443.0,603019.SH,2025-02-19,中科曙光,NA,CNY
74.07,74.07,72.6,73.01,45275680.0,603019.SH,2025-02-20,中科曙光,NA,CNY
73.8,77.31,73.8,76.95,128441658.0,603019.SH,2025-02-21,中科曙光,NA,CNY
77.6,78.33,76.0,77.29,95008627.0,603019.SH,2025-02-24,中科曙光,NA,CNY
75.82,78.0,75.5,76.1,62979581.0,603019.SH,2025-02-25,中科曙光,NA,CNY
76.69,78.5,75.2,78.2,91967579.0,603019.SH,2025-02-26,中科曙光,NA,CNY
78.98,79.01,75.5,76.39,74043369.0,603019.SH,2025-02-27,中科曙光,NA,CNY
75.5,75.98,71.47,71.74,72643915.0,603019.SH,2025-02-28,中科曙光,NA,CNY
71.73,72.3,69.81,70.48,46021318.0,603019.SH,2025-03-03,中科曙光,NA,CNY
69.5,71.43,69.23,71.19,32840295.0,603019.SH,2025-03-04,中科曙光,NA,CNY
71.48,72.19,70.5,71.62,31781917.0,603019.SH,2025-03-05,中科曙光,NA,CNY
72.33,74.0,72.33,73.49,46945644.0,603019.SH,2025-03-06,中科曙光,NA,CNY
73.52,73.93,71.65,72.08,37972537.0,603019.SH,2025-03-07,中科曙光,NA,CNY
71.79,72.28,70.5,71.03,34081871.0,603019.SH,2025-03-10,中科曙光,NA,CNY
69.64,70.8,69.49,70.72,30015654.0,603019.SH,2025-03-11,中科曙光,NA,CNY
71.1,72.69,71.1,71.82,41131418.0,603019.SH,2025-03-12,中科曙光,NA,CNY
71.68,71.7,69.72,70.04,31877626.0,603019.SH,2025-03-13,中科曙光,NA,CNY
69.99,72.11,69.78,71.42,33733503.0,603019.SH,2025-03-14,中科曙光,NA,CNY
71.51,72.1,71.0,71.31,23318669.0,603019.SH,2025-03-17,中科曙光,NA,CNY
71.41,72.18,71.2,71.44,22900832.0,603019.SH,2025-03-18,中科曙光,NA,CNY
71.2,71.2,70.08,70.49,23328569.0,603019.SH,2025-03-19,中科曙光,NA,CNY
70.49,70.66,69.9,70.06,19744232.0,603019.SH,2025-03-20,中科曙光,NA,CNY
69.76,69.8,67.14,67.2,43543392.0,603019.SH,2025-03-21,中科曙光,NA,CNY
67.21,67.76,65.25,66.87,33762886.0,603019.SH,2025-03-24,中科曙光,NA,CNY
66.89,66.9,65.35,65.53,20887817.0,603019.SH,2025-03-25,中科曙光,NA,CNY
65.43,66.17,65.2,65.33,18383590.0,603019.SH,2025-03-26,中科曙光,NA,CNY
65.33,66.39,65.21,65.71,23083560.0,603019.SH,2025-03-27,中科曙光,NA,CNY
65.91,66.77,65.36,66.08,19595609.0,603019.SH,2025-03-28,中科曙光,NA,CNY
65.41,66.5,64.52,66.36,23731372.0,603019.SH,2025-03-31,中科曙光,NA,CNY
