open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
1560.97,1566.0,1551.53,1551.99,2171144,600519.SH,2025-04-14,贵州茅台,NA,CNY
1552.0,1565.0,1545.0,1558.0,2148928,600519.SH,2025-04-15,贵州茅台,NA,CNY
1552.0,1576.0,1537.0,1559.17,3115605,600519.SH,2025-04-16,贵州茅台,NA,CNY
1554.0,1576.5,1549.99,1570.0,2384605,600519.SH,2025-04-17,贵州茅台,NA,CNY
1566.0,1575.0,1556.0,1565.94,2029848,600519.SH,2025-04-18,贵州茅台,NA,CNY
1565.5,1565.5,1551.0,1551.0,1805703,600519.SH,2025-04-21,贵州茅台,NA,CNY
1550.0,1556.3,1543.21,1548.8,1843214,600519.SH,2025-04-22,贵州茅台,NA,CNY
1559.0,1559.22,1545.0,1552.0,1866876,600519.SH,2025-04-23,贵州茅台,NA,CNY
1552.0,1560.68,1548.98,1552.25,1487181,600519.SH,2025-04-24,贵州茅台,NA,CNY
1557.1,1561.2,1550.0,1550.0,1476490,600519.SH,2025-04-25,贵州茅台,NA,CNY
1552.0,1555.0,1546.6,1550.0,1465972,600519.SH,2025-04-28,贵州茅台,NA,CNY
1550.0,1552.54,1532.02,1544.0,1892180,600519.SH,2025-04-29,贵州茅台,NA,CNY
1549.99,1566.66,1546.3,1547.0,2575425,600519.SH,2025-04-30,贵州茅台,NA,CNY
1559.0,1559.0,1544.33,1550.2,1830026,600519.SH,2025-05-06,贵州茅台,NA,CNY
1570.0,1570.0,1550.2,1555.0,2746221,600519.SH,2025-05-07,贵州茅台,NA,CNY
1553.0,1592.78,1549.83,1578.19,3348106,600519.SH,2025-05-08,贵州茅台,NA,CNY
1578.99,1597.45,1575.05,1591.18,2367190,600519.SH,2025-05-09,贵州茅台,NA,CNY
1598.0,1618.93,1596.61,1604.5,2473533,600519.SH,2025-05-12,贵州茅台,NA,CNY
1608.92,1608.92,1585.11,1590.3,2125829,600519.SH,2025-05-13,贵州茅台,NA,CNY
1590.0,1645.0,1588.18,1634.99,3946012,600519.SH,2025-05-14,贵州茅台,NA,CNY
1634.8,1643.59,1624.13,1632.01,2473285,600519.SH,2025-05-15,贵州茅台,NA,CNY
1633.99,1636.99,1614.13,1614.13,2293522,600519.SH,2025-05-16,贵州茅台,NA,CNY
1596.0,1600.0,1573.88,1578.98,3806283,600519.SH,2025-05-19,贵州茅台,NA,CNY
1580.0,1594.8,1575.1,1586.0,1952153,600519.SH,2025-05-20,贵州茅台,NA,CNY
1585.0,1595.94,1580.97,1580.97,1979464,600519.SH,2025-05-21,贵州茅台,NA,CNY
1580.99,1584.99,1570.1,1580.0,1509024,600519.SH,2025-05-22,贵州茅台,NA,CNY
1575.2,1587.9,1571.66,1572.6,2153700,600519.SH,2025-05-23,贵州茅台,NA,CNY
1570.0,1574.63,1545.0,1550.5,2708653,600519.SH,2025-05-26,贵州茅台,NA,CNY
1551.0,1558.6,1543.51,1543.9,1775213,600519.SH,2025-05-27,贵州茅台,NA,CNY
1543.99,1546.46,1533.0,1537.0,1626568,600519.SH,2025-05-28,贵州茅台,NA,CNY
1540.0,1555.0,1532.0,1540.0,2185958,600519.SH,2025-05-29,贵州茅台,NA,CNY
1540.15,1545.0,1515.24,1522.0,3123918,600519.SH,2025-05-30,贵州茅台,NA,CNY
1508.01,1519.0,1505.02,1509.0,2897918,600519.SH,2025-06-03,贵州茅台,NA,CNY
1510.5,1523.0,1509.22,1509.96,2300809,600519.SH,2025-06-04,贵州茅台,NA,CNY
1514.0,1516.0,1502.2,1514.0,2321366,600519.SH,2025-06-05,贵州茅台,NA,CNY
1513.8,1518.97,1503.0,1506.39,2502307,600519.SH,2025-06-06,贵州茅台,NA,CNY
1505.02,1508.7,1485.68,1486.11,4495867,600519.SH,2025-06-09,贵州茅台,NA,CNY
1486.0,1492.0,1474.8,1475.01,3049220,600519.SH,2025-06-10,贵州茅台,NA,CNY
1476.8,1494.0,1476.1,1480.0,3089282,600519.SH,2025-06-11,贵州茅台,NA,CNY
1480.0,1483.87,1454.1,1459.0,4990361,600519.SH,2025-06-12,贵州茅台,NA,CNY
1444.41,1449.97,1425.06,1426.95,5911325,600519.SH,2025-06-13,贵州茅台,NA,CNY
1401.2,1425.04,1401.18,1422.29,4288787,600519.SH,2025-06-16,贵州茅台,NA,CNY
1420.0,1427.0,1412.18,1427.0,2723151,600519.SH,2025-06-17,贵州茅台,NA,CNY
1440.0,1443.44,1421.01,1425.0,3076099,600519.SH,2025-06-18,贵州茅台,NA,CNY
1426.0,1433.67,1417.18,1426.0,2450072,600519.SH,2025-06-19,贵州茅台,NA,CNY
1423.58,1441.14,1420.2,1428.66,3481581,600519.SH,2025-06-20,贵州茅台,NA,CNY
1420.0,1433.0,1405.18,1420.0,2672331,600519.SH,2025-06-23,贵州茅台,NA,CNY
1423.35,1451.68,1423.35,1437.2,3631151,600519.SH,2025-06-24,贵州茅台,NA,CNY
1439.11,1449.2,1420.51,1435.86,4105007,600519.SH,2025-06-25,贵州茅台,NA,CNY
1415.0,1428.0,1410.08,1420.0,3486025,600519.SH,2025-06-26,贵州茅台,NA,CNY
1420.01,1423.0,1403.09,1403.09,3824973,600519.SH,2025-06-27,贵州茅台,NA,CNY
1403.5,1413.23,1402.0,1409.52,3045730,600519.SH,2025-06-30,贵州茅台,NA,CNY
1409.0,1411.94,1403.31,1405.1,1987819,600519.SH,2025-07-01,贵州茅台,NA,CNY
